date,site_0,site_1
16-03-2011,11.608534,9.642858
17-03-2011,11.186033,9.636191
18-03-2011,11.495615,9.320774
19-03-2011,11.327283,8.785774
20-03-2011,11.725201,8.324524
21-03-2011,11.198114,7.942442
22-03-2011,11.258533,6.8458843
23-03-2011,11.636449,7.953801
24-03-2011,11.233949,10.1099415
25-03-2011,11.556449,10.009941
26-03-2011,11.592698,9.809524
27-03-2011,10.870199,9.4016075
28-03-2011,11.2352,9.7645235
29-03-2011,11.287699,10.384108
30-03-2011,11.478117,11.326191
31-03-2011,11.30645,11.800204
01-04-2011,10.8939495,12.1747875
02-04-2011,11.149783,13.256299
03-04-2011,11.152284,12.5390625
04-04-2011,10.913532,12.70619
05-04-2011,11.135199,12.869786
06-04-2011,11.281449,12.530775
07-04-2011,11.706033,11.538692
08-04-2011,11.9443655,11.392443
09-04-2011,11.784367,12.229786
10-04-2011,11.142699,12.234217
11-04-2011,10.570198,12.285774
12-04-2011,10.411866,13.074479
13-04-2011,9.729365,12.9856205
14-04-2011,9.469365,10.2888
15-04-2011,9.266865,11.427857
16-04-2011,9.278115,11.087442
17-04-2011,9.735199,11.899371
18-04-2011,9.997283,10.975357
19-04-2011,9.741033,11.2941065
20-04-2011,9.364782,10.922859
21-04-2011,9.458948,10.341191
22-04-2011,10.125615,9.38119
23-04-2011,9.541865,8.855358
24-04-2011,9.012699,9.852024
25-04-2011,9.460615,10.88036
26-04-2011,9.158533,11.536607
27-04-2011,8.978532,10.914527
28-04-2011,8.633533,11.933692
29-04-2011,8.656449,12.282024
30-04-2011,8.352699,11.67494
01-05-2011,8.024365,11.257858
02-05-2011,8.025617,11.577024
03-05-2011,7.2331157,11.478691
04-05-2011,7.263533,10.967025
05-05-2011,7.026867,10.957858
06-05-2011,7.423532,10.417858
07-05-2011,8.610616,11.07494
08-05-2011,8.504783,11.668691
09-05-2011,7.7468667,13.004525
10-05-2011,8.30645,12.7557745
11-05-2011,8.278116,11.407026
12-05-2011,8.186032,11.297024
13-05-2011,8.130199,12.145358
14-05-2011,7.851449,12.841191
15-05-2011,7.7152,12.632858
16-05-2011,7.307699,13.103275
17-05-2011,7.461032,12.041191
18-05-2011,6.988949,11.833693
19-05-2011,6.397699,11.992858
20-05-2011,6.2876997,12.1811905
21-05-2011,6.6726985,11.650357
22-05-2011,7.5235324,10.499525
23-05-2011,7.018949,11.162857
24-05-2011,7.398949,11.062025
25-05-2011,7.303533,11.914525
26-05-2011,7.5943646,11.827858
27-05-2011,7.2176995,11.507858
28-05-2011,6.983949,11.623276
29-05-2011,6.6472826,11.301192
30-05-2011,7.1185327,11.240357
31-05-2011,6.758949,11.562026
01-06-2011,6.9918656,11.044107
02-06-2011,7.5072827,10.639525
03-06-2011,7.430199,10.636607
04-06-2011,7.0226994,11.32369
05-06-2011,7.4618654,11.460358
06-06-2011,7.493532,10.684525
07-06-2011,7.0318656,10.855776
08-06-2011,6.81895,11.00119
09-06-2011,6.1972823,11.486607
10-06-2011,6.160616,12.217856
11-06-2011,6.1610327,12.146608
12-06-2011,6.2456164,12.204107
13-06-2011,6.2760315,11.933692
14-06-2011,5.8264484,12.338272
15-06-2011,5.5810328,11.939943
16-06-2011,6.1693654,10.119941
17-06-2011,6.328116,11.213691
18-06-2011,6.6622825,10.8686905
19-06-2011,7.2826996,10.4657755
20-06-2011,7.148533,11.213274
21-06-2011,6.849367,11.4416065
22-06-2011,6.209782,11.362023
23-06-2011,6.5289497,11.399523
24-06-2011,6.0985327,10.880774
25-06-2011,5.83145,10.545358
26-06-2011,5.7502003,9.5370245
27-06-2011,6.0510325,9.26244
28-06-2011,5.8535323,9.9241085
29-06-2011,6.430198,10.507442
30-06-2011,6.2010336,10.4936905
01-07-2011,5.802699,10.699109
02-07-2011,5.5218654,10.043692
03-07-2011,5.015199,10.314108
04-07-2011,4.905616,10.054524
05-07-2011,5.424366,11.049524
06-07-2011,5.308532,11.69244
07-07-2011,5.4706154,11.759108
08-07-2011,5.676033,11.577857
09-07-2011,5.758533,11.699942
10-07-2011,5.0401998,11.26119
11-07-2011,5.1689496,10.442441
12-07-2011,5.129782,10.357023
13-07-2011,4.743949,8.874107
14-07-2011,4.8576994,10.194941
15-07-2011,5.5218663,10.156191
16-07-2011,5.0539494,10.696192
17-07-2011,4.9743657,11.075358
18-07-2011,4.6126986,10.600774
19-07-2011,4.623533,10.6203575
20-07-2011,4.908116,11.694942
21-07-2011,5.006866,11.340359
22-07-2011,4.810199,11.828275
23-07-2011,4.669782,10.875359
24-07-2011,4.547282,10.952441
25-07-2011,4.804782,10.988692
26-07-2011,4.4210324,10.833274
27-07-2011,4.422699,11.345775
28-07-2011,4.6426992,10.669943
29-07-2011,4.7618666,11.0074415
30-07-2011,4.4647827,10.465358
31-07-2011,4.856866,10.400357
01-08-2011,4.4301987,9.582025
02-08-2011,3.7022824,10.509942
03-08-2011,3.5489488,11.547856
04-08-2011,3.783116,11.780776
05-08-2011,4.233533,11.701192
06-08-2011,3.7881157,11.567022
07-08-2011,3.3501995,11.829525
08-08-2011,4.5052,11.563275
09-08-2011,4.2972827,11.804942
10-08-2011,4.7576995,11.501191
11-08-2011,4.9551992,11.763691
12-08-2011,5.0751996,11.278692
13-08-2011,5.217283,11.282025
14-08-2011,4.829783,10.09119
15-08-2011,5.124783,10.124107
16-08-2011,5.7468657,11.343693
17-08-2011,4.7481155,11.119524
18-08-2011,4.5626993,10.999525
19-08-2011,4.181865,11.743691
20-08-2011,3.878116,10.479941
21-08-2011,3.8576992,10.857025
22-08-2011,4.1489496,11.216609
23-08-2011,3.8835325,11.011191
24-08-2011,4.253949,10.372441
25-08-2011,3.952283,10.792857
26-08-2011,4.4010324,10.7245245
27-08-2011,4.5947824,11.591191
28-08-2011,4.191449,11.54119
29-08-2011,4.4864492,10.4849415
30-08-2011,4.060616,10.739943
31-08-2011,3.9247828,10.219523
01-09-2011,4.285199,10.621609
02-09-2011,4.4793663,11.70744
03-09-2011,4.7635326,11.64869
04-09-2011,4.6956162,11.287441
05-09-2011,4.603532,10.670775
06-09-2011,4.3118653,9.923276
07-09-2011,4.190199,10.5682745
08-09-2011,3.8943655,11.768274
09-09-2011,3.8739495,10.640359
10-09-2011,4.256033,11.00244
11-09-2011,3.6972823,10.832857
12-09-2011,3.9710324,9.875774
13-09-2011,4.3751993,10.10744
14-09-2011,5.053116,10.357859
15-09-2011,5.069366,10.752441
16-09-2011,5.5301986,10.890358
17-09-2011,5.498949,11.036607
18-09-2011,5.3081164,9.814525
19-09-2011,5.4418654,9.623691
20-09-2011,5.1539493,9.711608
21-09-2011,5.256866,10.189525
22-09-2011,5.273949,11.367858
23-09-2011,5.3114495,11.08619
24-09-2011,5.203949,11.043275
25-09-2011,5.0360327,10.810357
26-09-2011,5.301866,11.143274
27-09-2011,5.5810323,11.180358
28-09-2011,5.828116,11.294524
29-09-2011,6.0310326,10.744524
30-09-2011,6.226032,10.890776
01-10-2011,6.3731155,10.032859
02-10-2011,6.781032,9.694942
03-10-2011,6.1910324,10.405357
04-10-2011,6.6606154,10.69369
05-10-2011,6.2710314,10.616608
06-10-2011,6.129366,11.339526
07-10-2011,6.15895,10.812441
08-10-2011,5.844783,10.717857
09-10-2011,5.5026994,10.481607
10-10-2011,6.041866,10.692023
11-10-2011,6.3689494,10.117441
12-10-2011,6.3252,9.328275
13-10-2011,6.0497828,9.442024
14-10-2011,5.9851995,9.289106
15-10-2011,4.89145,8.690357
16-10-2011,5.165616,9.0074415
17-10-2011,5.068949,9.079107
18-10-2011,5.2276993,9.702442
19-10-2011,5.7381163,8.260358
20-10-2011,5.5497828,7.864108
21-10-2011,6.0597825,8.082026
22-10-2011,6.6526995,7.932858
23-10-2011,6.4651985,7.306192
24-10-2011,6.5372825,7.677859
25-10-2011,6.7185326,7.428275
26-10-2011,6.0343657,8.447442
27-10-2011,6.479783,9.379108
28-10-2011,6.5081162,10.390775
29-10-2011,6.794782,10.270774
30-10-2011,7.021866,8.956609
31-10-2011,7.666033,7.980774
01-11-2011,7.6668653,8.799524
02-11-2011,8.426448,9.336607
03-11-2011,8.189365,10.152859
04-11-2011,8.1110325,10.117024
05-11-2011,7.904782,9.437442
06-11-2011,7.8301997,9.595359
07-11-2011,8.001449,9.6932745
08-11-2011,8.263116,9.883692
09-11-2011,8.252283,8.160774
10-11-2011,8.328532,8.176191
11-11-2011,8.288533,9.217025
12-11-2011,8.8727,8.229525
13-11-2011,9.086451,8.638275
14-11-2011,8.452701,8.671191
15-11-2011,8.986033,9.687441
16-11-2011,8.7877,10.208692
17-11-2011,8.892698,10.097857
18-11-2011,8.711866,9.382441
19-11-2011,9.190617,8.501191
20-11-2011,8.9627,9.338274
21-11-2011,8.901866,10.317024
22-11-2011,8.796865,9.37994
23-11-2011,8.973116,8.576192
24-11-2011,9.078115,8.189941
25-11-2011,8.853533,7.7286916
26-11-2011,9.23395,7.259942
27-11-2011,10.043117,8.871608
28-11-2011,9.71145,7.6120243
29-11-2011,9.666866,5.5303583
30-11-2011,9.483533,4.9028583
01-12-2011,9.624365,4.8841085
02-12-2011,10.3277,4.9161916
03-12-2011,9.858115,5.8541083
04-12-2011,10.283533,6.924942
05-12-2011,10.6702,8.6307745
06-12-2011,10.314782,9.239107
07-12-2011,10.146865,8.450775
08-12-2011,10.149783,8.384941
09-12-2011,10.066033,8.377025
10-12-2011,10.4443655,7.8828583
11-12-2011,10.554367,7.0432754
12-12-2011,10.291449,7.649525
13-12-2011,10.2377,7.694942
14-12-2011,10.406866,7.6911917
15-12-2011,10.783115,8.284526
16-12-2011,11.07645,8.588691
17-12-2011,11.300617,8.652024
18-12-2011,11.065199,8.000775
19-12-2011,11.238116,7.2424417
20-12-2011,11.046031,8.189526
21-12-2011,10.486032,9.311609
22-12-2011,10.683949,9.006609
23-12-2011,11.0027,8.935775
24-12-2011,11.473532,9.464941
25-12-2011,11.2502,8.968274
26-12-2011,11.430617,8.5386915
27-12-2011,11.692284,7.968275
28-12-2011,12.217283,8.375775
29-12-2011,11.748532,7.836192
30-12-2011,12.113951,7.8841076
31-12-2011,12.5027,8.959107
01-01-2012,13.248533,9.379943
02-01-2012,12.578949,9.326191
03-01-2012,12.733117,7.792858
04-01-2012,12.897283,5.084108
05-01-2012,12.755614,5.0774417
06-01-2012,12.7168665,5.929108
07-01-2012,12.520616,6.8223968
08-01-2012,12.818117,8.541609
09-01-2012,12.483115,10.736608
10-01-2012,12.173117,11.607858
11-01-2012,11.7272835,10.249941
12-01-2012,12.094783,10.000776
13-01-2012,11.931865,8.960775
14-01-2012,12.470616,8.881191
15-01-2012,11.779366,8.700358
16-01-2012,11.861448,8.492441
17-01-2012,11.35645,9.067859
18-01-2012,11.998532,8.879108
19-01-2012,12.0381155,8.127025
20-01-2012,12.5797825,7.7370253
21-01-2012,13.196866,8.084942
22-01-2012,12.951034,9.174942
23-01-2012,12.436034,9.438273
24-01-2012,12.287699,9.224108
25-01-2012,12.220617,9.682441
26-01-2012,13.141449,9.446192
27-01-2012,12.701449,9.845775
28-01-2012,12.490617,8.9224415
29-01-2012,12.674782,8.892024
30-01-2012,12.923115,8.102442
31-01-2012,13.113533,7.2991085
01-02-2012,13.014364,8.455775
02-02-2012,13.233117,8.192858
03-02-2012,13.044783,9.237025
04-02-2012,12.857281,9.192025
05-02-2012,12.901865,9.628692
06-02-2012,13.032283,9.317858
07-02-2012,13.754782,8.642025
08-02-2012,13.616866,8.237024
09-02-2012,14.218948,8.916192
10-02-2012,14.123533,9.398274
11-02-2012,14.212698,9.564941
12-02-2012,14.270199,8.513275
13-02-2012,14.608115,8.746192
14-02-2012,14.398115,9.822859
15-02-2012,14.661449,11.05494
16-02-2012,14.29895,10.996609
17-02-2012,13.944782,11.0386915
18-02-2012,13.553116,9.994943
19-02-2012,12.801032,10.665883
20-02-2012,12.831866,11.289525
21-02-2012,13.060201,10.24994
22-02-2012,12.980617,10.421192
23-02-2012,13.275616,10.337442
24-02-2012,13.273531,10.570621
25-02-2012,12.450199,10.430775
26-02-2012,12.376032,10.314525
27-02-2012,12.865198,9.389109
28-02-2012,13.3302,9.444109
29-02-2012,13.149366,9.466609
01-03-2012,13.644782,9.913692
02-03-2012,13.514367,9.634108
03-03-2012,13.566866,11.028275
04-03-2012,13.855617,10.562024
05-03-2012,14.131868,10.009108
06-03-2012,14.463951,8.837858
07-03-2012,14.735617,9.194109
08-03-2012,14.480617,9.782442
09-03-2012,14.572699,9.947857
10-03-2012,14.221865,10.025358
11-03-2012,14.816866,9.912025
12-03-2012,14.262282,9.441608
13-03-2012,13.391865,9.896192
14-03-2012,13.446034,9.61369
15-03-2012,12.9739485,9.673274
16-03-2012,12.929782,9.031192
17-03-2012,12.835617,9.370775
18-03-2012,12.069784,10.175357
19-03-2012,12.114366,11.444786
20-03-2012,11.816866,10.442024
21-03-2012,12.5877,10.209524
22-03-2012,12.522283,11.50161
23-03-2012,12.677282,11.564109
24-03-2012,12.4652,11.656455
25-03-2012,12.341864,10.672967
26-03-2012,12.818949,10.867858
27-03-2012,12.935199,10.842858
28-03-2012,12.544365,10.294942
29-03-2012,12.509367,10.576564
30-03-2012,11.48728,11.881609
31-03-2012,11.626865,12.319063
01-04-2012,11.708532,11.549524
02-04-2012,11.1127,11.240775
03-04-2012,11.775616,12.146609
04-04-2012,11.940615,11.517705
05-04-2012,12.158115,12.419941
06-04-2012,12.394367,12.563691
07-04-2012,11.974782,13.108491
08-04-2012,12.394782,11.608121
09-04-2012,13.297283,11.346608
10-04-2012,12.888948,10.183691
11-04-2012,12.506866,10.190775
12-04-2012,13.536449,11.011608
13-04-2012,13.006448,10.708275
14-04-2012,12.123949,10.275775
15-04-2012,11.367282,10.104942
16-04-2012,11.077283,10.239106
17-04-2012,11.036449,10.007026
18-04-2012,10.118949,10.466607
19-04-2012,10.717699,10.569526
20-04-2012,10.884782,10.822026
21-04-2012,10.267282,10.999525
22-04-2012,9.910198,10.934941
23-04-2012,10.066865,9.97119
24-04-2012,10.382284,8.567025
25-04-2012,10.669366,8.086609
26-04-2012,9.679781,8.866609
27-04-2012,9.380199,9.379107
28-04-2012,9.6856165,10.449107
29-04-2012,8.556867,12.084107
30-04-2012,8.868116,11.8303585
01-05-2012,8.179365,12.022025
02-05-2012,8.465616,12.949941
03-05-2012,9.270616,12.989941
04-05-2012,8.843533,12.515357
05-05-2012,8.645199,11.879941
06-05-2012,9.639366,12.394109
07-05-2012,9.698116,12.705775
08-05-2012,9.721449,12.468274
09-05-2012,9.372283,11.939106
10-05-2012,9.0901985,13.009787
11-05-2012,9.21645,12.039108
12-05-2012,9.552698,12.514942
13-05-2012,9.441033,12.422026
14-05-2012,9.264366,11.653275
15-05-2012,9.546866,11.322441
16-05-2012,9.592699,10.182858
17-05-2012,9.195615,10.464525
18-05-2012,9.478533,10.636608
19-05-2012,8.5977,10.385359
20-05-2012,8.401866,10.757858
21-05-2012,7.4372826,10.489107
22-05-2012,7.8993664,11.384108
23-05-2012,7.8864493,11.344108
24-05-2012,7.412283,11.376191
25-05-2012,7.861865,11.160357
26-05-2012,7.594366,11.166608
27-05-2012,8.031449,10.352442
28-05-2012,7.4439497,10.258275
29-05-2012,6.8964496,10.107859
30-05-2012,7.0285316,10.60369
31-05-2012,7.0197825,10.887025
01-06-2012,8.193116,10.564942
02-06-2012,8.1110325,10.570359
03-06-2012,6.710616,10.597024
04-06-2012,7.844783,10.307025
05-06-2012,7.6685324,10.890358
06-06-2012,8.276449,10.530358
07-06-2012,7.327283,11.227858
08-06-2012,7.7889495,12.042857
09-06-2012,7.639366,11.997859
10-06-2012,8.005199,11.515774
11-06-2012,8.238533,10.950357
12-06-2012,8.2497835,11.083275
13-06-2012,8.212283,10.173275
14-06-2012,7.8210325,10.643274
15-06-2012,7.697699,10.62119
16-06-2012,8.215616,11.095774
17-06-2012,7.5801992,10.679941
18-06-2012,7.700199,10.098274
19-06-2012,7.976865,9.311607
20-06-2012,7.16895,10.619107
21-06-2012,7.0531163,11.663691
22-06-2012,6.8893657,10.979526
23-06-2012,6.2981167,10.622441
24-06-2012,6.733115,10.399107
25-06-2012,6.373116,11.280357
26-06-2012,6.7651997,11.192857
27-06-2012,6.3739495,11.16119
28-06-2012,6.0435324,11.171608
29-06-2012,6.1672826,11.166191
30-06-2012,6.297283,10.314941
01-07-2012,6.0189495,9.150359
02-07-2012,5.9943657,9.676191
03-07-2012,6.2943664,10.336608
04-07-2012,6.4689484,10.570774
05-07-2012,5.801033,9.960773
06-07-2012,6.193115,10.083692
07-07-2012,5.941866,9.84494
08-07-2012,5.800199,10.172857
09-07-2012,6.6131167,9.929107
10-07-2012,6.4926987,10.974524
11-07-2012,6.385198,10.494108
12-07-2012,6.348116,10.82619
13-07-2012,6.3097825,11.070358
14-07-2012,6.1160326,11.083691
15-07-2012,5.863949,11.077441
16-07-2012,6.1197824,11.259941
17-07-2012,5.9560328,11.441607
18-07-2012,5.9122825,10.74244
19-07-2012,6.281032,10.8286915
20-07-2012,5.9210324,10.785775
21-07-2012,5.8518667,10.484108
22-07-2012,4.7085323,10.824941
23-07-2012,5.3451996,9.8078575
24-07-2012,5.1701994,11.071609
25-07-2012,5.652699,11.590357
26-07-2012,6.083115,11.115773
27-07-2012,5.8926992,11.799941
28-07-2012,6.00895,11.417025
29-07-2012,5.870616,10.199524
30-07-2012,5.770616,10.725774
31-07-2012,6.0985317,10.56494
01-08-2012,5.8918653,10.799942
02-08-2012,5.9626994,10.281609
03-08-2012,5.6214495,10.62619
04-08-2012,5.226033,10.870774
05-08-2012,5.333533,11.54494
06-08-2012,5.6151986,11.586191
07-08-2012,5.0981164,11.080774
08-08-2012,5.1706157,10.737024
09-08-2012,5.4897833,9.9086895
10-08-2012,5.8926997,10.085774
11-08-2012,5.6497827,9.903275
12-08-2012,5.5631156,10.207858
13-08-2012,5.9222827,10.847442
14-08-2012,5.552699,11.134108
15-08-2012,4.5693665,10.932441
16-08-2012,5.039366,10.112024
17-08-2012,5.1818657,10.591608
18-08-2012,5.6685324,10.865774
19-08-2012,5.3572826,10.297441
20-08-2012,5.120616,10.667857
21-08-2012,4.353116,11.216191
22-08-2012,5.2835326,10.371607
23-08-2012,5.170616,10.917439
24-08-2012,4.994366,11.117441
25-08-2012,4.6506157,11.897442
26-08-2012,5.3376985,11.393692
27-08-2012,5.6310325,10.600775
28-08-2012,5.278949,11.064525
29-08-2012,5.1385326,10.692858
30-08-2012,6.082282,10.607857
31-08-2012,6.211033,10.874942
01-09-2012,5.762283,10.567441
02-09-2012,6.225616,10.913274
03-09-2012,6.108949,10.524942
04-09-2012,6.451033,9.975358
05-09-2012,6.2943664,11.024109
06-09-2012,6.001033,10.655357
07-09-2012,5.7222824,10.581191
08-09-2012,5.8189487,10.294941
09-09-2012,5.857282,10.030775
10-09-2012,5.7410326,10.957441
11-09-2012,6.1147833,11.269108
12-09-2012,6.0922823,11.275357
13-09-2012,5.8047824,10.411609
14-09-2012,6.3122816,10.724107
15-09-2012,6.605617,11.204941
16-09-2012,6.293116,10.636192
17-09-2012,6.3822823,9.622858
18-09-2012,6.7831163,9.552859
19-09-2012,5.9147825,10.302025
20-09-2012,4.6201987,10.552025
21-09-2012,5.5510325,10.228275
22-09-2012,5.919782,10.100775
23-09-2012,5.978949,10.124941
24-09-2012,5.769366,10.579106
25-09-2012,6.326449,10.581191
26-09-2012,6.332699,10.325775
27-09-2012,6.328949,10.412026
28-09-2012,6.4164486,10.753692
29-09-2012,5.873949,11.114525
30-09-2012,5.495199,11.258275
01-10-2012,5.9818664,10.205773
02-10-2012,6.4476995,10.056609
03-10-2012,6.3406153,10.194107
04-10-2012,6.1472826,10.412441
05-10-2012,5.829782,9.999525
06-10-2012,6.352699,10.348691
07-10-2012,6.4168653,9.986192
08-10-2012,6.110616,10.308692
09-10-2012,6.320199,9.991608
10-10-2012,5.781033,9.759108
11-10-2012,5.9126987,10.388276
12-10-2012,6.678116,10.824108
13-10-2012,6.6972823,10.45244
14-10-2012,6.9631157,9.095358
15-10-2012,6.307699,9.305775
16-10-2012,6.390616,9.057443
17-10-2012,6.4726987,10.117859
18-10-2012,6.896866,10.916191
19-10-2012,7.0693665,11.421191
20-10-2012,7.6881156,10.434109
21-10-2012,6.9876995,10.358691
22-10-2012,6.930199,9.06494
23-10-2012,6.701032,10.031608
24-10-2012,6.9976993,9.732024
25-10-2012,7.1843657,10.276193
26-10-2012,6.974366,10.019525
27-10-2012,7.532284,9.844108
28-10-2012,7.8389487,8.822442
29-10-2012,7.678117,9.156192
30-10-2012,7.5722823,9.445358
31-10-2012,7.6839485,8.869941
01-11-2012,7.528533,8.738275
02-11-2012,7.4556165,8.785358
03-11-2012,7.3806157,9.08619
04-11-2012,7.805616,9.699107
05-11-2012,8.179366,9.867024
06-11-2012,8.036032,9.436608
07-11-2012,7.9560328,8.653692
08-11-2012,8.550616,8.243275
09-11-2012,9.093533,7.8124413
10-11-2012,8.874367,6.882442
11-11-2012,8.586449,8.995775
12-11-2012,8.256449,9.474942
13-11-2012,8.598531,9.671191
14-11-2012,8.74895,8.320358
15-11-2012,8.516866,8.067858
16-11-2012,8.986033,8.468691
17-11-2012,9.0414505,7.8886914
18-11-2012,9.0427,7.579525
19-11-2012,9.105616,7.1028585
20-11-2012,9.228117,6.196608
21-11-2012,9.097699,7.168692
22-11-2012,8.958532,7.496608
23-11-2012,8.9772835,7.8703585
24-11-2012,9.035616,6.278275
25-11-2012,9.005616,5.410775
26-11-2012,9.159782,6.6307755
27-11-2012,8.844366,7.7028584
28-11-2012,8.685199,9.454941
29-11-2012,8.852699,8.097442
30-11-2012,9.041033,8.411609
01-12-2012,9.250615,8.365774
02-12-2012,9.411449,7.940775
03-12-2012,10.269782,7.849941
04-12-2012,10.266033,8.216608
05-12-2012,10.372283,8.699525
06-12-2012,11.133116,8.144109
07-12-2012,11.284365,7.473275
08-12-2012,10.751449,6.9311466
09-12-2012,10.897284,8.039525
10-12-2012,10.814782,9.2453575
11-12-2012,10.719366,10.482442
12-12-2012,11.18395,10.745358
13-12-2012,10.856866,9.387441
14-12-2012,11.026449,8.659942
15-12-2012,11.314782,8.266609
16-12-2012,11.407284,8.842442
17-12-2012,11.207283,8.535774
18-12-2012,11.461449,8.723692
19-12-2012,11.630614,9.245358
20-12-2012,11.286449,8.874525
21-12-2012,11.502699,9.453276
22-12-2012,10.930615,8.170774
23-12-2012,11.714366,6.1970253
24-12-2012,11.024366,6.522243
25-12-2012,10.868532,7.442243
26-12-2012,11.168115,8.701302
27-12-2012,10.874782,9.051192
28-12-2012,10.889783,9.729108
29-12-2012,11.52895,9.750358
30-12-2012,10.7639475,9.190774
31-12-2012,11.026033,8.510358
01-01-2013,10.624783,9.8703575
02-01-2013,10.376449,9.842858
03-01-2013,11.138115,9.71619
04-01-2013,11.140616,9.459524
05-01-2013,10.851448,8.907858
06-01-2013,10.640615,9.688273
07-01-2013,10.575616,9.588692
08-01-2013,10.677283,9.750772
09-01-2013,11.2827,10.234108
10-01-2013,10.91145,11.578691
11-01-2013,11.452283,10.5091095
12-01-2013,12.288949,10.571607
13-01-2013,12.845617,9.516192
14-01-2013,12.933534,9.850358
15-01-2013,12.120615,9.268274
16-01-2013,12.322282,9.093275
17-01-2013,12.728948,8.288276
18-01-2013,12.863949,6.032859
19-01-2013,12.96645,5.495775
20-01-2013,12.293118,6.876191
21-01-2013,13.020616,7.5203576
22-01-2013,12.916034,7.622025
23-01-2013,12.273951,8.054524
24-01-2013,12.369368,7.654109
25-01-2013,12.0602,6.9082756
26-01-2013,12.798534,7.3649416
27-01-2013,12.613948,8.489942
28-01-2013,12.809784,9.141191
29-01-2013,12.428533,9.831608
30-01-2013,12.219366,10.673274
31-01-2013,11.950197,10.101192
01-02-2013,13.111033,9.380358
02-02-2013,12.908533,9.104526
03-02-2013,12.19895,8.742858
04-02-2013,12.942699,9.023691
05-02-2013,13.790616,10.018275
06-02-2013,14.318949,10.354526
07-02-2013,14.533531,10.958274
08-02-2013,14.622283,10.685775
09-02-2013,14.741032,9.820357
10-02-2013,15.251034,9.446191
11-02-2013,14.653118,9.990357
12-02-2013,13.8977,10.781192
13-02-2013,13.383949,10.306608
14-02-2013,12.941449,10.144108
15-02-2013,13.0485325,10.123692
16-02-2013,13.226033,9.383275
17-02-2013,13.348117,7.7749414
18-02-2013,13.163949,6.3653584
19-02-2013,12.4981165,8.324526
20-02-2013,12.034782,10.272441
21-02-2013,11.520199,10.827442
22-02-2013,12.741449,11.638692
23-02-2013,13.274366,10.679523
24-02-2013,12.905198,10.909371
25-02-2013,13.286033,10.358691
26-02-2013,13.701034,10.313384
27-02-2013,13.972282,12.384787
28-02-2013,13.587698,11.070358
01-03-2013,13.3331175,9.308274
02-03-2013,13.137281,7.9570246
03-03-2013,13.086448,4.6193714
04-03-2013,12.8852005,5.8218265
05-03-2013,12.641032,8.793121
06-03-2013,12.872702,8.996191
07-03-2013,12.651032,8.7974415
08-03-2013,13.013115,8.426191
09-03-2013,12.82395,9.039526
10-03-2013,12.264783,10.396608
11-03-2013,11.988948,10.594109
12-03-2013,11.931868,11.770358
13-03-2013,12.250616,10.087441
14-03-2013,11.347282,8.270358
15-03-2013,11.0222845,7.117858
16-03-2013,11.327701,8.0786915
17-03-2013,10.7256155,10.6338005
18-03-2013,11.511866,11.667288
19-03-2013,11.088533,12.562658
20-03-2013,11.430615,13.004942
21-03-2013,11.281866,11.750773
22-03-2013,11.055616,12.004107
23-03-2013,11.678532,11.579108
24-03-2013,10.604783,12.892442
25-03-2013,10.700201,12.5266075
26-03-2013,10.794783,11.400358
27-03-2013,10.247283,9.4936905
28-03-2013,10.364782,8.331609
29-03-2013,10.614782,8.764108
30-03-2013,10.675615,8.472025
31-03-2013,9.994367,9.882967
01-04-2013,9.391032,11.475575
02-04-2013,9.726032,11.964524
03-04-2013,9.287282,12.476454
04-04-2013,9.151032,12.781825
05-04-2013,9.299366,12.148274
06-04-2013,9.766865,11.307858
07-04-2013,9.746866,10.935314
08-04-2013,9.548116,12.621562
09-04-2013,9.235616,12.9221325
10-04-2013,9.583115,12.242026
11-04-2013,9.174366,11.534525
12-04-2013,8.973116,11.903908
13-04-2013,8.250199,13.32244
14-04-2013,8.631866,12.376562
15-04-2013,7.7310333,12.556562
16-04-2013,8.222699,13.163491
17-04-2013,7.3897834,13.92619
18-04-2013,7.269782,12.891606
19-04-2013,8.015616,12.59619
20-04-2013,8.346866,12.081608
21-04-2013,7.8835325,11.51369
22-04-2013,8.396032,12.146609
23-04-2013,7.9551992,12.469371
24-04-2013,7.471032,12.745728
25-04-2013,7.5272813,13.138691
26-04-2013,7.827282,11.582858
27-04-2013,8.7135315,11.191607
28-04-2013,8.091033,11.030775
29-04-2013,8.096033,11.369525
30-04-2013,7.931448,11.109526
01-05-2013,7.849782,10.943275
02-05-2013,7.3768654,12.320357
03-05-2013,7.4193654,11.798274
04-05-2013,7.266448,11.74994
05-05-2013,7.1076994,10.754525
06-05-2013,7.966449,11.254524
07-05-2013,7.635616,11.492858
08-05-2013,7.678116,11.462857
09-05-2013,8.449366,11.152133
10-05-2013,8.722281,12.7124405
11-05-2013,8.031864,12.292025
12-05-2013,7.9797826,12.390776
13-05-2013,6.988116,11.223692
14-05-2013,6.797282,10.732024
15-05-2013,7.674366,10.688275
16-05-2013,7.7376995,11.114217
17-05-2013,8.443949,12.652287
18-05-2013,8.3477,12.323692
19-05-2013,8.420615,12.34494
20-05-2013,8.047283,12.610774
21-05-2013,8.103117,11.646609
22-05-2013,7.951866,11.525357
23-05-2013,7.3501997,11.394109
24-05-2013,7.201032,11.131607
25-05-2013,6.880615,11.006192
26-05-2013,6.8189487,10.524942
27-05-2013,6.603949,8.822441
28-05-2013,5.385616,10.124108
